adjusted close,close,date,dividend amount,high,low,open,split coefficient,volume
5.3426,5.3426,2020-04-29,0.0000,5.3426,5.3426,5.3426,1.0000,6563
5.4500,5.4500,2020-01-02,0.0000,5.4500,5.4500,5.4500,1.0000,500
4.9554,4.9554,2019-10-18,0.0000,4.9554,4.9554,4.9554,1.0000,100
4.8600,4.8600,2019-10-17,0.0000,4.8600,4.8600,4.8600,1.0000,100
4.2300,4.2300,2019-10-15,0.0000,4.2300,4.2300,4.2300,1.0000,405
4.2300,4.2300,2019-10-01,0.0000,4.2300,4.2300,4.2300,1.0000,475
4.4000,4.4000,2019-09-30,0.0000,4.4000,4.3300,4.3300,1.0000,475
3.9050,3.9050,2019-09-25,0.0000,3.9050,3.9050,3.9050,1.0000,17888
3.9050,3.9050,2019-09-12,0.0000,3.9050,3.9050,3.9050,1.0000,226
3.4400,3.4400,2019-09-03,0.0000,3.4400,3.4400,3.4400,1.0000,370
4.6400,4.6400,2019-03-12,0.0000,4.6400,4.6400,4.6400,1.0000,283
3.6600,3.6600,2019-02-01,0.0000,3.6600,3.6600,3.6600,1.0000,880
3.7400,3.7400,2019-01-04,0.0000,3.7400,3.7400,3.7400,1.0000,2800
8.2000,8.2000,2018-07-20,0.0000,8.2000,8.2000,8.2000,1.0000,24
8.2000,8.2000,2018-06-06,0.0000,8.2000,8.2000,8.2000,1.0000,24
8.2000,8.2000,2018-04-13,0.0000,8.2000,8.2000,8.2000,1.0000,60
8.2000,8.2000,2017-12-15,0.0000,8.2000,8.2000,8.2000,1.0000,200
8.5300,8.5300,2017-12-11,0.0000,8.5300,8.5300,8.5300,1.0000,100
9.3200,9.3200,2017-10-17,0.0000,9.3200,9.0700,9.0700,1.0000,400
6.4000,6.4000,2017-10-05,0.0000,6.4000,6.4000,6.4000,1.0000,226
6.4000,6.4000,2017-10-04,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-10-03,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-10-02,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-29,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-28,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-27,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-26,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-25,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-22,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-21,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-20,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-19,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-18,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-15,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-14,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-13,0.0000,6.4000,6.4000,6.4000,1.0000,0
6.4000,6.4000,2017-09-12,0.0000,6.4000,6.4000,6.4000,1.0000,0
